gene,n_protein,mean_difference_protein,ci_low_protein,ci_high_protein,p_value_protein,q_value_protein,sd_difference_protein,median_difference_protein,missing_pairs_protein,status_protein,n_rna,mean_difference_rna,ci_low_rna,ci_high_rna,p_value_rna,q_value_rna,sd_difference_rna,median_difference_rna,missing_pairs_rna,status_rna,same_direction
GIMAP6,67,0.9737713991585059,0.8682996131234344,1.0792431851935773,9.974969812658307e-28,1.0317409497979464e-26,0.43240466873066685,0.9724903903573969,5,tested,72,1.139759182685057,0.9784549780017172,1.301063387368397,2.9779263365153406e-22,1.7102165294122382e-21,0.6864345224933578,1.16323708246975,0,tested,True
GIMAP7,72,0.6859958418523319,0.5770555279838979,0.7949361557207658,1.052053623393823e-19,4.699578808330466e-19,0.4635985309704614,0.6398078213614014,0,tested,72,1.1652071451302006,0.9730536862072515,1.3573606040531498,6.596706132806505e-19,2.8605784974986474e-18,0.817714380602534,1.282054535191415,0,tested,True
GIMAP8,72,0.5447400963946151,0.44513518680784325,0.6443450059813869,8.010088470719313e-17,2.905467014704515e-16,0.42387145880302995,0.574068310463453,0,tested,72,0.8970409387134328,0.7336369859614009,1.0604448914654647,6.760667872273279e-17,2.4923245364729816e-16,0.695370058710275,0.9900886705518648,0,tested,True
GINS2,26,0.8185465695441114,0.6008008104957356,1.0362923285924872,4.2471108420260676e-08,8.457972028195224e-08,0.5390964266755034,0.8738359017855004,46,tested,72,1.0384102053118007,0.9065795800920925,1.1702408305315088,8.455282213939775e-25,6.332303713984435e-24,0.561008886596232,0.9498986119615225,0,tested,True
GINS3,22,1.0138309838237136,0.7922901523303119,1.2353718153171154,4.578006753477248e-09,9.745627362112716e-09,0.49966901793592766,0.9438029197072525,50,tested,72,0.6803545124498189,0.5884487368282155,0.7722602880714223,2.5032110392353634e-23,1.6121951694155996e-22,0.3911075804071271,0.677627302663949,0,tested,True
GINS4,23,0.8395764111186971,0.6244953610313858,1.0546574612060082,4.8455993870897255e-08,9.600295942075675e-08,0.49737493390490595,0.870205334302402,49,tested,72,0.33223312293336693,0.2600242276563177,0.40444201821041614,1.1200776477310977e-13,3.280190431481106e-13,0.3072869591129363,0.305514476129646,0,tested,True
GIPC1,72,-0.43848666781434686,-0.4832123189409205,-0.39376101668777325,2.7166378160223038e-30,4.367953078229451e-29,0.19033125041312088,-0.43650069701904703,0,tested,72,-0.2666171995145994,-0.3526583104111331,-0.18057608861806568,3.619602365659089e-08,7.301797048908082e-08,0.36615033680619413,-0.215809783188865,0,tested,True
GIPC2,72,-0.8393721195508528,-0.9601621746505217,-0.7185820644511839,7.127375111418504e-22,3.769581154078116e-21,0.5140254338506486,-0.9040296208587006,0,tested,72,-0.9993364297071375,-1.276046857881883,-0.722626001532392,5.01638739352547e-10,1.1510390525870257e-09,1.1775489114245155,-0.9980666582843303,0,tested,True
GIPC3,72,-0.001183878948773408,-0.10808389890663686,0.10571614100909005,0.9824443284884518,0.9843083630641738,0.45491600357448947,-0.0408394693646983,0,tested,72,0.29164826924426257,0.20200173963258705,0.3812947988559381,1.01008874263319e-08,2.1234756706655728e-08,0.3814932962719779,0.255935080572565,0,tested,False
GIT1,72,0.14542833405928068,0.10375076626058607,0.1871059018579753,1.4043046093112018e-09,3.095208292007752e-09,0.17736004716519535,0.15799342020289914,0,tested,72,0.36459828255110255,0.30010453898876577,0.42909202611343933,1.7825744458275445e-17,6.885162114038342e-17,0.27445491673903133,0.326157681758495,0,tested,True
GJA1,57,0.980672583952833,0.8132887772477356,1.1480563906579302,1.0082490596783297e-16,3.6283223872857534e-16,0.6308378298618315,0.9709200353907981,15,tested,72,1.853188620213354,1.60633867402967,2.1000385663970382,1.1738423009593273e-23,7.842800896957698e-23,1.050476801077519,2.0083132626342097,0,tested,True
GJB1,72,-1.82016320196807,-1.997082890630745,-1.643243513305395,1.4732060796093916e-31,2.9981088431482813e-30,0.7528866482138264,-1.8390302998300014,0,tested,72,-2.124192387358803,-2.408296421104843,-1.8400883536127632,1.4634155192055235e-23,9.682270736845174e-23,1.2090126052556762,-2.1875317970423698,0,tested,True
GK,72,-1.5966763337449423,-1.744656520164452,-1.4486961473254327,7.957579893617858e-33,2.10327298375173e-31,0.629733792759871,-1.6036156321997521,0,tested,72,-1.7781204934977295,-2.0089780670559216,-1.5472629199395374,2.905982871501042e-24,2.0534100446522598e-23,0.9824208152570252,-1.822721012060655,0,tested,True
GKAP1,50,-0.6198546281780881,-0.7366477438748265,-0.5030615124813498,2.27150270060471e-14,6.9333698190347e-14,0.4109585079434252,-0.62779561782405,22,tested,72,-0.24200323356169898,-0.3488034491186204,-0.13520301800477758,2.4286591720591204e-05,4.0442205233999625e-05,0.4544912831746841,-0.2576652121725398,0,tested,True
GKN1,52,-1.3085242019355712,-1.557692854074357,-1.0593555497967853,2.061792108260327e-14,6.314395672214853e-14,0.8949966270979633,-1.3563694348336006,20,tested,72,0.015817045873147365,0.0069653182923798945,0.024668773453914834,0.0006601148492513379,0.0009831662770043229,0.03766877253493548,0.0,0,tested,False
GLA,72,-1.2620353831096505,-1.3922065211778518,-1.1318642450414491,5.299492014630947e-30,7.94765371940094e-29,0.5539468929385672,-1.3509513264002015,0,tested,72,0.6281199483012205,0.520603044648146,0.7356368519542951,3.878956824659374e-18,1.5760334192499573e-17,0.4575411692704952,0.5757200735591852,0,tested,False
GLB1,72,-1.14380546175946,-1.2558011971226573,-1.0318097263962627,2.3009299662096884e-31,4.544336683264135e-30,0.4766009619913459,-1.2041331564335975,0,tested,72,-0.6750288832351717,-0.7757539221029185,-0.574303844367425,4.621824721507283e-21,2.4031719190445993e-20,0.4286382000645256,-0.7678135136085298,0,tested,True
GLB1L,72,-0.36026037369528763,-0.4654125185145498,-0.25510822887602547,2.389028607241497e-09,5.1825133008549056e-09,0.4474778723831846,-0.34167565137445194,0,tested,72,0.35676707452495887,0.17017845700506035,0.5433556920448575,0.00029023689985932917,0.00044449538102650965,0.7940330434746318,0.35284936984219994,0,tested,False
GLB1L2,69,-0.20789239723863437,-0.33357565879370626,-0.08220913568356247,0.0015383898941422579,0.0021419186522244342,0.5231870880869384,-0.2542560769195037,3,tested,72,-0.9362478864366227,-1.1231744271163042,-0.7493213457569412,3.624327171777061e-15,1.177055186530159e-14,0.7954710848653104,-0.9845764418299703,0,tested,True
GLCCI1,38,0.4054139292576783,0.3047420289741911,0.5060858295411654,8.590633828814844e-10,1.922163898405427e-09,0.3062805153688447,0.4221155743094971,34,tested,72,0.07579994366262593,-0.036471643176546206,0.1880715305017981,0.1825182439065947,0.21093930638083624,0.47777485560783073,0.01628912931406501,0,tested,True
GLCE,72,-0.19119315251144864,-0.2765160369869296,-0.10587026803596764,2.916521277033247e-05,4.704414465028066e-05,0.3630939043260534,-0.279272013842796,0,tested,72,-0.4321671291235434,-0.5381679875981629,-0.3261662706489239,9.6260125395959e-12,2.4668278765554725e-11,0.451089596912576,-0.42599188354843487,0,tested,True
GLDC,72,-1.5978040050289992,-1.7616321083615527,-1.4339759016964457,3.714161273752885e-30,5.7684489256289e-29,0.6971750432844662,-1.713732417731451,0,tested,72,-2.9297116815296134,-3.2267934395829365,-2.63262992347629,1.9092990634434324e-30,2.765066389289936e-29,1.2642396714403963,-3.1497507466448447,0,tested,True
GLE1,72,0.09276620777392167,0.05854428137202232,0.126988134175821,8.23500851283891e-07,1.4854699821882916e-06,0.14563235815586192,0.10461004410035274,0,tested,72,0.12466497976572034,0.06160034524283414,0.18772961428860654,0.00018747108643816097,0.0002913816175103507,0.26837330353488703,0.1383439438202798,0,tested,True
GLG1,72,0.022224241594830982,-0.07806583768088551,0.12251432087054748,0.6599355680844782,0.6880529517397453,0.42678721744169,-0.030478816828198446,0,tested,72,-0.2514195126211114,-0.33650279655951004,-0.16633622868271275,1.1688651767152063e-07,2.2742219722950626e-07,0.36207427758672456,-0.29085088657678027,0,tested,False
GLIPR1,65,0.7761730016386562,0.534812975821726,1.0175330274555865,1.881456203229743e-08,3.835937835196913e-08,0.9740590945658714,0.854599584461198,7,tested,72,1.1615241264462735,1.0262412348244403,1.2968070180681066,6.566739530246957e-27,6.230865876629037e-26,0.5757001021408893,1.20092377301895,0,tested,True
GLIPR2,72,0.3802550548001288,0.27150289188370264,0.4890072177165549,1.3222209739234955e-09,2.9187773446368385e-09,0.46279784936918694,0.42584267369580137,0,tested,72,1.1942820572650108,1.056152987461418,1.3324111270686037,4.395390931069372e-27,4.221129219913339e-26,0.5878120924325415,1.2407447300373549,0,tested,True
GLMN,72,0.35072858558265224,0.29499101973689024,0.40646615142841425,1.0896514088188425e-19,4.86319954834495e-19,0.23719275930461461,0.3404011070468037,0,tested,72,0.22828113504648517,0.1534018284443121,0.30316044164865824,5.454180498963175e-08,1.0856405546716714e-07,0.3186509686650788,0.19631358317737502,0,tested,True
GLMP,72,0.2115843185263884,0.11338043361551872,0.3097882034372581,5.427037497712052e-05,8.537075449129041e-05,0.4179093593878766,0.23025371380340148,0,tested,72,0.08471005298668097,-0.03961961662006487,0.2090397225934268,0.17859264103116912,0.20672910873608577,0.5290883616816109,-0.002486193939379877,0,tested,True
GLO1,72,-0.042741864635791216,-0.11402240649456705,0.028538677222984615,0.23582065163880495,0.2646519684443099,0.30333632536083677,-0.022732837437748794,0,tested,72,-0.08332388399291989,-0.16771726198612888,0.0010694940002891062,0.052894949441489515,0.0655669793761358,0.35913836367808677,-0.053904591801685164,0,tested,True
GLOD4,72,-0.206743758173337,-0.2587038851560635,-0.1547836311906105,2.2195159652581043e-11,5.5712793793931846e-11,0.221117763322421,-0.21931604354660375,0,tested,72,-0.02098658979953051,-0.09149903269322901,0.04952585309416799,0.5547615718189135,0.5878073825998351,0.30006765888462456,-0.0018145501657249596,0,tested,True
GLOD5,72,-2.055853374816494,-2.2206809661550464,-1.8910257834779418,8.893490142489543e-37,6.513020919678655e-35,0.7014283922500589,-2.0398816225103484,0,tested,72,-1.7920013397961523,-1.9820782269046673,-1.6019244526876373,2.8033168779353954e-29,3.463617312146949e-28,0.8088774715792225,-1.8915683858754102,0,tested,True
GLRX,72,-0.19949425341454305,-0.3076892852540744,-0.09129922157501169,0.00045598112846774355,0.0006669862460878949,0.46042696259977356,-0.2207065930923038,0,tested,72,-0.17788181085207647,-0.37699575621653086,0.02123213451237793,0.07913654174765726,0.09617674430088859,0.8473349239490376,-0.3138731078296706,0,tested,True
GLRX2,53,-0.7740723707914492,-0.9011351036847707,-0.6470096378981277,6.489295364865435e-17,2.370116505121766e-16,0.46098329609492067,-0.789743739431898,19,tested,72,0.13058222054087693,0.03508279986131818,0.22608164122043567,0.008058864135183821,0.010910594626594543,0.40640043674779597,0.097832392693185,0,tested,False
GLRX3,72,0.30421244808582676,0.2563816008182322,0.3520432953534213,6.424403549572498e-20,2.90735411875782e-19,0.203545498823411,0.27521638364345,0,tested,72,0.23365485453325358,0.1537654597358164,0.31354424933069075,1.4929096865664405e-07,2.8834614210320836e-07,0.33997153811159203,0.23536763587247989,0,tested,True
GLRX5,72,-0.9912525857018372,-1.0848140889113633,-0.897691082492311,2.4464651915961843e-32,5.8164420064655255e-31,0.39815357513755567,-1.069025137272249,0,tested,72,-1.2833362554224386,-1.3787536970236096,-1.1879188138212675,6.992029495486657e-39,3.564435411707206e-37,0.40605157250313534,-1.32889387141484,0,tested,True
GLS,72,0.23925661715380178,0.12118297372081403,0.3573302605867895,0.00013344856287153157,0.0002038814422552271,0.5024656685675664,0.27091020243040254,0,tested,72,-0.7843727406386851,-0.9330289882902496,-0.6357164929871206,3.9098887310833263e-16,1.3619075695466102e-15,0.6326107901072924,-0.8549985969286551,0,tested,False
GLS2,32,0.045012916754349375,-0.11608603357091249,0.20611186707961124,0.5728771538115851,0.6049548978204015,0.4468287685704686,0.10275336985669825,40,tested,72,-0.08206093261366125,-0.12507859274266414,-0.039043272484658345,0.00029898433502743767,0.0004573026971160495,0.18306284729156544,-0.10468125557587402,0,tested,False
GLT8D1,71,0.04081016752278838,-0.05557709909377812,0.1371974341393549,0.40130011657737824,0.43545793528237464,0.407219430457253,-0.0174861357385972,1,tested,72,-0.43084594710509266,-0.5007146555267419,-0.3609772386834434,2.9311636073605723e-19,1.3068247595301592e-18,0.2973282289621306,-0.4740199477735998,0,tested,False
GLTP,72,-0.7448010922282532,-0.8700770011336966,-0.6195251833228098,1.696459076849765e-18,6.921746204975068e-18,0.5331151092945513,-0.7441746247264993,0,tested,72,-0.3894193458675666,-0.5082299020662856,-0.2706087896688476,8.251883661423718e-09,1.7444087584432685e-08,0.5056016213064116,-0.3785698727705802,0,tested,True
GLUD1,72,-0.924031372377509,-1.0622414315315976,-0.7858213132234204,5.2213870847476504e-21,2.5641789829306498e-20,0.5881567448626731,-0.9929835661505476,0,tested,72,-0.6629314151580041,-0.8068394300271138,-0.5190234002888945,1.0679242705488171e-13,3.133247956254553e-13,0.6124045536417878,-0.7242117234824299,0,tested,True
GLUD2,72,-0.6964329002628344,-0.8201294978229565,-0.5727363027027124,2.14987189415075e-17,8.102804175061786e-17,0.5263943060066139,-0.7078813686119486,0,tested,72,-0.23173326875010927,-0.34600988481909356,-0.11745665268112501,0.00013207898520657885,0.00020771498665975494,0.4863073131755253,-0.2447744045821999,0,tested,True
GLUL,72,0.30429679337622545,0.1881238743379536,0.42046971241449727,1.6837047977771642e-06,2.969346148022199e-06,0.4943770831221986,0.25278195949125143,0,tested,72,1.1181909152638705,0.952331706583455,1.2840501239442859,3.405927437205341e-21,1.7880648873125224e-20,0.7058184684966627,0.9499011890363902,0,tested,True
GLYAT,72,-1.9136479243936242,-2.078637830704279,-1.7486580180829694,8.844612805660956e-35,3.7284874066889236e-33,0.7021191281213734,-2.0385974694327,0,tested,72,-2.14352065341771,-2.5572897910441785,-1.7297515157912413,8.658206836001415e-16,2.9404501337125718e-15,1.7608060556554643,-2.1230644272411703,0,tested,True
GLYATL1,72,-1.7315259955476663,-1.9034931557247523,-1.5595588353705803,5.443354461585952e-31,9.822513545520118e-30,0.7318110257102856,-1.8001081387854019,0,tested,72,-2.260138940625911,-2.6721418564317503,-1.8481360248200716,6.984497242100673e-17,2.569857102526012e-16,1.7532898496492972,-2.068965918996315,0,tested,True
GLYCTK,72,-1.4481328734341217,-1.6025316011043436,-1.2937341457638998,3.807237136267781e-29,4.941527838056228e-28,0.6570480732969838,-1.382108563412247,0,tested,72,-1.7373828069238955,-1.911603387154323,-1.563162226693468,9.747517103982324e-31,1.476884762806565e-29,0.7414005173253932,-1.8086452340476398,0,tested,True
GLYR1,55,0.539711440708269,0.34998140404873296,0.7294414773678051,5.079612431029688e-07,9.318659996438262e-07,0.7018256007336604,0.560176386282304,17,tested,72,-0.494862239072362,-0.5595032086479432,-0.4302212694967807,4.053093962429773e-24,2.827204024049969e-23,0.27508144112690136,-0.5021938984872847,0,tested,False
GM2A,72,-1.9800594548618196,-2.150300509596536,-1.809818400127103,7.425417143343078e-35,3.2390960956157e-33,0.724465536065846,-1.8921138831876991,0,tested,72,1.7107570621204955,1.570637321336251,1.85087680290474,3.461821623548924e-36,1.158917925559556e-34,0.5962834480722005,1.6352376682454148,0,tested,False
GMCL1,25,0.24753477917561625,0.13602446368858506,0.35904509466264745,0.00012036568991125136,0.0001845962957627002,0.27014485488829143,0.294390924011899,47,tested,72,0.2822471524036824,0.1904431964961057,0.37405110831125915,4.4162749417753367e-08,8.85443568303016e-08,0.39067428378652425,0.22377236974028492,0,tested,True
GMDS,72,-0.19159982673482512,-0.2687640258639323,-0.11443562760571795,4.8068717719381575e-06,8.186614240002637e-06,0.3283743922655589,-0.2005815594407492,0,tested,72,-0.7600005793157149,-0.852165531326665,-0.6678356273047648,6.53237152434473e-26,5.51322878541567e-25,0.39221051272939356,-0.7700847326982001,0,tested,True
GMEB2,72,0.21781233965491978,0.17191289171169027,0.2637117875981493,3.305673830430801e-14,9.98669844646559e-14,0.19532637536306982,0.19108418233455432,0,tested,72,0.20361193186320092,0.1356067249986706,0.27161713872773124,8.511444788813833e-08,1.6710905798584927e-07,0.2893980463358455,0.16277459734350508,0,tested,True
GMFB,72,-0.20695956528446524,-0.26134186382151736,-0.15257726674741312,9.68346804072417e-11,2.3214870932517464e-10,0.23142538163624315,-0.235412336764503,0,tested,72,-0.46017710941079926,-0.5569091110301797,-0.3634451077914188,2.992261753189967e-14,9.113864686353873e-14,0.4116457191663288,-0.4734384803305203,0,tested,True
GMFG,72,0.8706032927488351,0.7736279102699503,0.9675786752277199,4.978406432120341e-28,5.42327380385053e-27,0.4126814331727049,0.92277608611335,0,tested,72,1.6477373421411423,1.504676315547442,1.7907983687348425,1.3717997119744517e-34,3.597899520440579e-33,0.6088001715146785,1.74358898551277,0,tested,True
GMIP,72,1.034700957027987,0.9406943146803193,1.1287075993756548,2.324079596958591e-33,6.878315810113729e-32,0.40004787710155737,1.0565198140550507,0,tested,72,1.167933977033711,1.0472278839873812,1.2886400700800407,5.972068327446845e-30,8.059537206983801e-29,0.5136681310010134,1.172402179579675,0,tested,True
GMPPA,72,0.024185963813385968,-0.049304050810763785,0.09767597843753573,0.5138052550469036,0.5475895606421908,0.31273879807156935,0.0190583862493979,0,tested,72,0.4964436919804144,0.39782884546149877,0.59505853849933,2.9281247585620678e-15,9.57165072787652e-15,0.4196582179234364,0.49890089693735007,0,tested,True
GMPPB,72,-0.12243015484626385,-0.19551869330020022,-0.049341616392327495,0.0013376657261091687,0.001874937165416777,0.31103030508011936,-0.1730997069361992,0,tested,72,-0.10241166861777201,-0.1968818169975929,-0.00794152023795111,0.03402483805726256,0.043135028712504,0.4020203398930786,-0.12187803002612985,0,tested,True
