gene,n_four_finite,protein_mean,rna_mean,same_direction
AP5M1,72,0.024493090752397154,-0.9939546655088771,False
AP5S1,72,0.0396603274228668,-0.22927273312970917,False
AP5Z1,72,0.11897891626724182,0.38147867955283016,True
APAF1,72,0.6801850426560052,0.686190407842118,True
APBA1,69,-0.106496650790413,-0.05783575434661241,True
APBA3,64,0.40277555203543924,0.5199088436342816,True
APBB1,72,0.07231546774482095,-0.34718069435752735,False
APBB1IP,72,1.5844232388421087,1.9763856841977205,True
APBB2,72,0.06390498466202946,0.046949890904477216,True
APCS,72,0.02070844820656251,0.30939797489524373,True
APEH,72,-0.6173347950182386,-1.4102473716676696,True
APEX1,72,0.07779076381175826,-0.07305161627228782,False
APEX2,48,-0.11530853786391244,0.029187063069232532,False
APH1A,33,0.33233494819704484,0.2062374195323497,True
API5,70,0.8830695695920946,-0.05697968708169928,False
APIP,72,-0.3473647579323662,-0.3152194913315987,True
APLF,68,0.32845374989536724,0.40690660503029474,True
APLP2,72,-0.2761562487380333,-0.6254920439624763,True
APMAP,72,0.47337215509528796,0.3226497920857156,True
APOA1,72,0.3212982079138594,-0.39043088764035816,False
APOA2,72,0.6416272110905002,-0.12296502698404763,False
APOA4,72,-0.14111403384989848,0.148606150956819,False
APOA5,72,-0.9551156124823719,-0.04967818298268143,True
APOB,72,-0.16552732134864578,0.8593560833703223,False
APOBEC3C,72,1.1101118511900085,1.8605961328729856,True
APOBEC3F,69,1.0079541244026289,0.48621565441682046,True
APOBEC3G,72,1.1664419827378683,2.1674092109313956,True
APOBR,72,1.459976899306389,0.7488582823686225,True
APOC1,72,0.1316952795374668,5.031513579484702,True
APOC2,72,0.008950018287803955,0.9151976125311615,True
APOC3,72,-0.280532985381739,-1.9542428027687082,True
APOC4,46,-0.2420159991564326,0.25419954136661377,False
APOD,72,-0.13273868557826665,-1.4924339204325507,True
APOE,72,-0.5601369786497782,-0.6981671955475747,True
APOF,72,0.12735144022752223,-0.11905561536446256,False
APOH,72,-0.4461455238721867,-2.767636647505446,True
APOL1,72,0.493498486351995,2.059283605045905,True
APOL2,72,1.0286875859487352,1.17627751244208,True
APOL3,72,0.9908339480015713,1.0520122565365968,True
APOL6,20,0.9058710039315857,1.4104710533128026,True
APOM,72,0.1012396357538689,-2.1393868022222517,False
APOO,72,-1.043389775689107,-0.9076477259161337,True
APOOL,72,-0.2705585600109133,-0.62155349865221,True
APOPT1,22,-0.6541746866661954,0.1887505350809828,False
APP,72,-0.09211411645175548,-0.36068807031450567,True
APPBP2,23,0.6036862822922227,0.08100348278000177,True
APPL1,72,-0.40790780987058395,-0.13739245117187326,True
APPL2,72,-0.1151515442895153,0.1900842693187234,False
APRT,72,0.19117862628928814,0.48136155598318453,True
APTX,72,-0.31777449210298336,-0.17712933267130168,True
AQP1,72,-1.217148745554889,-1.8137591459301246,True
AQP2,56,-2.020460032352666,-7.461592822761588,True
AQR,72,0.08640943414797671,0.0672379933599756,True
ARAF,72,0.09205398137722666,-0.21193546397684615,False
ARAP1,72,0.3277771701852181,0.387701911510534,True
ARAP2,26,0.48424217906116823,0.7766153193037773,True
ARAP3,72,0.32746683344009125,0.4644301990199344,True
ARCN1,72,0.04874351265262358,0.2570918334486768,True
ARF1,68,0.2594918837769364,0.18480500031266753,True
ARF3,49,-0.31517258337149373,-0.051632321966646924,True
ARF4,72,-0.042613313370859295,-0.11184703139680126,True
ARF5,72,0.09961746513061126,0.3054219136759024,True
ARF6,72,-0.5412276539159516,0.05094585023758585,False
ARFGAP2,72,-0.27361800014337173,-0.13457389617993717,True
ARFGAP3,72,0.24506512181319184,0.3541108883383842,True
ARFGEF1,72,-0.44372534044498724,-0.4305595709048435,True
ARFGEF2,72,-0.4332216656860824,-0.3716479536082564,True
ARFGEF3,72,0.32055741867440773,0.18176102596001664,True
ARFIP1,58,0.16918384362294586,-0.07190819568786687,False
ARFIP2,72,-0.020398637977200082,-0.14832967439724876,True
ARFRP1,72,-0.016040895546367943,0.2875789907351814,False
ARG1,65,0.961366076626418,0.28137450211365345,True
ARG2,72,0.005736918858019197,-1.7847436202393918,False
ARGLU1,72,-0.03454868972518874,0.3042828693555084,False
ARHGAP1,72,0.32604616475623893,0.3186032698301712,True
ARHGAP10,72,-0.09868035021878446,0.10703308509334554,False
ARHGAP12,63,-0.29628970976982677,-0.10784086334228571,True
ARHGAP15,72,0.9345514341751375,1.2626375871397977,True
ARHGAP17,72,0.02899836545828089,0.12506895332282372,True
ARHGAP18,72,-0.08091583321856631,0.24205464587451708,False
ARHGAP21,72,-0.1907683260804626,0.21240856246789505,False
ARHGAP22,48,1.275579631517319,1.4530008189717967,True
ARHGAP23,57,-1.1026889227207128,-0.03969284146568293,True
ARHGAP24,60,-0.2632333130519784,-1.4210145054570253,True
ARHGAP26,72,0.7191081149324927,0.8714910125655837,True
ARHGAP27,72,0.2259425771768838,0.41383763941480095,True
ARHGAP28,56,-0.03422983221431565,-0.3098263433158204,True
ARHGAP29,72,0.21392831849327218,-0.05753167094685696,False
ARHGAP30,72,1.321372882401984,1.697511651983333,True
ARHGAP31,72,0.5084703795165905,0.5759695612560962,True
ARHGAP32,72,-0.010020985237178027,-0.1714303356298354,True
ARHGAP35,72,-0.11104561052616942,-0.558506622760314,True
ARHGAP4,72,0.6997411265552179,1.0588052859631152,True
ARHGAP42,72,0.4739532213323183,1.0548638220583695,True
ARHGAP44,51,-0.21396263869000579,-0.45509882514501526,True
ARHGAP45,72,1.0306195335933892,1.385344114367818,True
ARHGAP5,72,-0.310219188049504,-0.7678924195570771,True
ARHGAP6,72,-0.17731734858234127,-0.8421144186765381,True
ARHGAP8,72,-0.6958814625258598,-1.6902603814033017,True
ARHGAP9,72,0.7023681744726891,1.3968760248114505,True
ARHGDIA,72,0.0008858221094779936,-0.058499232302036366,False
ARHGDIB,72,0.9092254972292392,1.8628366547216646,True
ARHGEF1,72,0.5944886967876862,0.5720645403219152,True
ARHGEF10,72,0.8171468977769525,0.9029576651978266,True
ARHGEF10L,72,-0.4723254244893723,-0.803405541418157,True
ARHGEF15,65,0.1835437483540062,0.4561505551936554,True
ARHGEF16,72,0.30391042489235254,0.25636977470732014,True
ARHGEF17,72,0.3458504701802385,-0.0217938349389854,False
ARHGEF18,72,-0.006325057606553098,-0.39811031956279697,True
ARHGEF2,72,0.6853409759044191,0.7117316752485401,True
ARHGEF28,72,-0.03845222614907344,-0.3493085376344129,True
ARHGEF35,46,0.19240668257363022,-0.2714905499295471,False
ARHGEF37,72,0.5796651523670482,0.8338261491538869,True
ARHGEF40,72,-0.06713860962530306,-0.17154938527051294,True
ARHGEF5,72,-0.29268023441506785,-0.6117436665942735,True
ARHGEF6,72,0.4900713111870593,1.0026194144831553,True
ARHGEF7,72,0.49690601482536756,0.3640286731231114,True
ARHGEF9,21,-0.13926474197748542,-0.37537112718354476,True
ARID1A,72,0.0003512293781663524,-0.5227700241939628,False
ARID1B,72,-0.2092826251002142,-0.5267781722527735,True
ARID2,72,0.21330365307238783,0.21957047761366258,True
ARID3A,42,0.07970343570261236,-0.2197689571429612,False
ARID4A,72,0.10898342094627357,0.019016858239372103,True
ARID4B,72,0.215514412420771,0.27974589787911575,True
ARID5B,41,-0.034578333567924995,-0.32883004880374905,True
ARIH1,72,0.09516496498981612,-0.02898477571389125,False
ARIH2,35,0.04051755043684527,-0.5634221938648161,False
ARL1,72,0.32909977300975896,0.20458052989945352,True
ARL14EP,72,0.2706265366386688,0.07248404543638085,True
ARL15,72,-0.04109654178330435,-0.25174028618129546,True
ARL2,72,-0.800246302404422,-0.6749977918482926,True
ARL2BP,72,0.6969255516083264,0.7608604639902999,True
ARL3,72,-0.16590644536661794,-0.3166236443759836,True
ARL4C,28,1.0617218808225608,2.081248510530011,True
ARL5A,43,0.303510525212985,0.08103100204953156,True
ARL5B,43,0.4744397955884254,0.1285551124954254,True
ARL6,68,-0.08823988437944418,-0.1399585491659582,True
ARL6IP1,72,-0.2939046688376587,0.01585473121390906,False
ARL6IP4,67,-0.09815047964468339,0.27064613280229505,False
ARL6IP5,72,0.3006769567436498,0.5646147740998856,True
ARL6IP6,62,0.2637300334484537,0.7619962722788716,True
ARL8A,72,0.17007197575860822,0.05694437305288805,True
ARL8B,72,-0.2881338164363123,-0.514453491579866,True
ARMC1,72,-0.6583418494868059,-0.0906967531269493,True
ARMC5,72,0.5510555125947538,0.021928627837302355,True
ARMC6,72,0.06335842357142996,0.012149421003301698,True
ARMC8,72,0.017720898815871147,-0.11904536871027542,False
ARMC9,41,-0.1407634095138032,-0.1483828233019056,True
ARMCX1,72,-0.7747715458487264,0.0005196749524419656,False
ARMCX2,72,-0.6372869793379247,-0.32709912721581513,True
ARMCX3,72,0.00016139843599449755,-0.01371545576372393,False
ARMCX5,44,-0.12780098919647911,-0.034949904623545,True
ARMCX6,45,-0.6033394965018845,0.34783282055655024,False
ARMT1,72,-0.19562512509711955,-0.26341157420787153,True
ARNT2,29,-0.4035391108792931,-1.5442437953503478,True
ARNTL,36,-0.11139588415544936,0.2373065535705414,False
ARPC1A,72,-0.560777548425412,0.6596904390819684,False
ARPC1B,72,0.5795112569892154,1.6290527479547205,True
ARPC2,72,0.14914036710756695,0.7295398985185328,True
ARPC3,72,0.16380907698333197,0.6921911981274506,True
ARPC4,72,0.23618308702412913,0.018437103924187587,True
ARPC5,72,0.3693979651560302,1.066215465321955,True
ARPC5L,72,-0.4445208379919625,-0.10332861004362084,True
ARPIN,65,0.02761544177036225,0.031243231079076953,True
ARPP19,72,0.19694333024831678,-0.08277179141886445,False
ARRB1,72,-0.03515195358651909,0.4345101384711764,False
ARRB2,72,0.4975942911318444,1.1996387958153447,True
ARRDC1,72,-0.5464037981052391,-0.2096133470399851,True
ARSA,72,0.08931036292036094,0.11121200074673318,True
ARSB,72,-0.8250594942164644,-0.31369906409676646,True
ARSD,72,0.1351592281239463,-0.7743461695399343,False
ARSE,72,-0.007494067499264203,-0.09250242374131634,True
ARSF,72,-1.2268005180963593,-1.773967471742676,True
ARSK,49,-0.3313399772827371,0.10487190369298859,False
ART3,57,-1.1061286694208687,-0.04334016786712492,True
ARV1,47,-0.6034188155013813,-0.15906833700422152,True
ARVCF,72,-0.6742217714435637,-0.5962066423879553,True
AS3MT,72,-0.47435841779520416,-0.46344653409410497,True
ASAH1,72,-0.32346186675018834,-0.17421399520922204,True
ASAP1,72,0.6056717898795986,0.9290378460683131,True
ASAP3,72,-0.48353880220049866,-1.2198839570262077,True
ASB1,20,0.4992117028320008,-0.275774705767953,False
ASB13,72,-0.1708836587513364,-0.2473768152721768,True
ASB6,40,0.17893646713518313,-0.4383110350961177,False
ASB9,72,-0.8430366481583805,-1.2680098347895625,True
ASCC1,72,0.38566365258961116,0.4103867543831399,True
ASCC2,72,0.4374744086886144,0.09318946970043306,True
ASCC3,72,0.5382689454737801,0.8385793990776697,True
ASF1A,72,0.0861349536171901,-0.1775734815946103,False
ASGR2,41,-0.6570874159536826,-0.3939085804379227,True
ASH2L,72,0.06186862333023097,-0.03720436477670907,False
ASL,72,-0.4491062888697069,-0.5319508388403003,True
ASMTL,72,-0.24459384914559726,-0.29370619053627034,True
ASNA1,72,-0.19585946567497045,-0.2252764292394338,True
ASNS,72,0.7443682210943317,0.693106121650443,True
ASPA,72,-0.4392566917799019,-0.31547269052996046,True
ASPDH,72,-1.3442830335244946,-2.418679295861732,True
ASPG,72,-0.1115874866895055,-0.8746593824221819,True
ASPH,72,0.5307529602339678,0.7717893488993999,True
ASPM,23,0.017143929430152277,1.566637253626048,True
ASPN,72,-0.5182903614814811,-0.2312404728627351,True
ASPSCR1,72,-0.5095216214252181,-0.6635164110106593,True
ASRGL1,72,-0.3471107086073123,-0.8115086099523589,True
ASS1,72,-1.742931089093335,-3.4403305992500846,True
ASTN2,72,-0.3099914717547139,-0.2148916964285615,True
ASXL2,22,0.21720079535973633,-0.0881555615994496,False
ATAD1,72,-0.5958808931619825,-0.22557408059774042,True
ATAD2,37,0.45569038213674534,1.2399645629434848,True
ATAD3A,72,-0.2785774620249348,0.02733399589222886,False
ATE1,68,-0.4455929048038389,-0.5129173573542858,True
ATF1,72,0.033654746005008174,0.12362132563731848,True
ATF2,72,0.42994368959738477,0.3600116100803211,True
ATF6,28,0.14898830095829355,0.005709627022169372,True
ATF7,72,0.4027568280231126,-0.056899545468377895,False
ATF7IP,72,0.3565239053293209,0.4448941870591267,True
ATG101,72,0.22138722923576734,0.11221915026306409,True
ATG12,72,-0.0435608764700122,0.7923375774496844,False
ATG14,72,0.1728304727882534,-0.012395305011449734,False
ATG16L1,20,-0.41572268646752536,0.771056546944334,False
ATG2A,72,-0.13696713620001566,-0.46283082277819215,True
ATG2B,72,-0.27499446194772187,-0.3995260740217469,True
ATG3,72,0.15042900478237003,0.17881085121031917,True
ATG4A,68,0.07614344642821953,0.06422910100173711,True
ATG4B,72,-0.18050816091368216,-0.509527200426536,True
ATG4C,68,0.11037820264605107,0.15148078805783788,True
ATG5,72,0.0867256779761587,-0.10571441055903989,False
ATG7,72,0.22992438955830696,0.3560595203051529,True
ATG9A,72,0.439556128869394,-0.2567134921593863,False
ATIC,72,0.27155008898298205,-0.565402204431149,False
ATL1,72,0.215879695282953,0.06844329450456194,True
ATL2,69,-0.34396082621793483,-0.31604702580966987,True
ATL3,72,0.4725071698624388,0.6850036908336682,True
ATM,72,0.35742121327556964,0.99550798283729,True
ATN1,64,-0.058826781384500676,-0.3733761670141075,True
ATOX1,72,-0.12466223478272068,0.07237727615143712,False
ATP11A,72,0.760048728671082,0.556927044893259,True
ATP11B,72,0.2625455180420268,0.2494397840372976,True
ATP11C,45,-0.1313495831954465,0.19325972557489088,False
ATP13A1,72,-0.06736592995237234,-0.23412907036100764,True
ATP13A2,23,0.5451946150498388,0.1767970692511248,True
ATP13A3,72,0.2536404398796788,0.2774161577024661,True
ATP1A1,72,-1.5086108091748973,-2.6798857746864524,True
ATP1B1,72,-1.7179826112002523,-1.299938764435771,True
ATP1B3,72,0.0031798934304809534,-0.5604503533855758,False
ATP23,72,-0.8502444777258928,0.14711044159517414,False
ATP2A2,72,0.24527451029212266,-0.007455538443891919,False
ATP2A3,72,0.4971837306314517,0.5237536405795975,True
ATP2B1,72,-0.43160076611987797,-0.11299242682287443,True
ATP2B2,31,0.371104679143161,0.7944443438273758,True
ATP2B4,72,0.7753837045941806,0.9664948232385073,True
ATP2C1,72,-0.10956287159008725,-0.07649471963930354,True
ATP5S,72,-0.9061450224031932,-0.9745584186024941,True
ATP6AP1,72,0.10302521127241832,-0.10996001864316396,False
ATP6AP2,72,0.4073205812721511,-0.19423156537221273,False
ATP6V0A1,45,-0.4411984936424666,-0.42979460417622434,True
ATP6V0A2,72,0.2673465217785104,0.05535661511814443,True
ATP6V0A4,72,-1.5264337247487356,-5.1308947689044295,True
ATP6V0C,72,-0.4144203040831157,-0.7601636606593158,True
ATP6V0D1,72,-0.8826984161454106,-0.5201324261409117,True
ATP6V0D2,72,-1.1504341631181934,-4.165210465058115,True
ATP6V1A,72,-0.9774336363493291,-1.0690575427616338,True
ATP6V1B1,72,-1.2745853090683257,-5.00072961184048,True
ATP6V1B2,72,-0.733002676207087,-0.5938751298321413,True
ATP6V1C1,72,-0.8749588970308031,-0.17412559718336845,True
ATP6V1C2,27,-0.2029652689329403,-2.4322970653452334,True
ATP6V1D,72,-1.024946286041883,-0.5479830565699182,True
ATP6V1E1,72,-1.0584408860014318,-0.2822530219826101,True
ATP6V1F,72,-0.9812187049065204,-0.04771093018792332,True
ATP6V1G1,72,-1.146300038591293,-0.10653637509197825,True
ATP6V1G2,72,-1.6206892491253246,-0.4313388590496399,True
ATP6V1G3,72,-1.8490003072955514,-4.103560847211832,True
ATP6V1H,72,-1.118829453769699,-0.9262663294663879,True
ATP7A,72,0.027715042785827607,0.152531117618161,True
ATP7B,20,-0.29709997900780916,-0.2973697449712529,True
ATP8B1,47,-0.376527505209808,-0.3537541458352667,True
ATP9A,72,-0.08808769563811653,-0.5349300279965277,True
ATP9B,72,0.019704877356450323,-0.11905252073891054,False
ATPAF1,72,-0.9032226853470691,-0.8431704328473555,True
ATPAF2,72,-0.758727937378949,-0.2106542981819874,True
ATR,64,-0.1544701532682772,-0.0020171937048827984,True
ATRAID,72,0.08539239117022608,0.454881643947208,True
ATRIP,29,-0.024136235171976127,-0.04940805245812242,True
ATRN,72,0.28756132196033996,-0.523510072486756,False
ATRX,64,0.09340303464292962,0.01931215244422406,True
ATXN1,66,0.4546368546307861,0.2989923739534187,True
ATXN10,72,0.027776751253294613,-0.30855909394883835,False
ATXN1L,72,-0.03915125668360154,-0.6482606983160376,True
ATXN2,72,-0.20523199754902496,-0.5476403039796565,True
ATXN2L,72,0.2401176488379385,-0.046317699723843885,False
ATXN3,72,0.10282948779442624,-0.07677120336659599,False
ATXN7,42,-0.0761283338182647,-0.3257697918490652,True
ATXN7L3,29,0.10113120864119346,-0.06448634171976693,False
ATXN7L3B,72,-0.038009954608662154,-0.15109747473150595,True
AUH,72,-1.4989132447278797,-0.8546863213919336,True
AUP1,72,0.34022597954830974,0.2517741404686454,True
AURKAIP1,64,-0.16146670840853375,-0.29605564216710845,True
AUTS2,49,0.23468616551759983,-0.17902601853556455,False
AVEN,72,0.29849323001631667,0.0064195528838712585,True
AVL9,72,0.14013636026528864,0.11351932261201601,True
AXL,28,0.39952686540139276,1.9731480934062344,True
AZGP1,72,-0.41821826575237225,-3.3723573896067247,True
AZI2,72,-0.2942650900118615,-0.14947685022372476,True
AZU1,72,0.4805872194164292,0.08774412504429047,True
B2M,72,0.7295362460457058,1.658845676530748,True
B3GALT6,30,0.18489241484956762,0.2680320726215293,True
B3GAT3,72,0.06435118161331356,0.31605899951946687,True
B3GLCT,72,0.059453006379819574,-0.10630897733743919,False
B3GNTL1,38,0.02706471941094941,0.5532462269330916,True
B4GALT1,72,0.26225024651366274,-0.5240037339376661,False
B4GALT3,28,-0.03301912274579621,0.33153587154786185,False
B4GALT4,72,-0.010719527662832913,-0.46629464393234066,True
B4GALT7,66,0.4782924935697741,0.4236755111056751,True
B4GAT1,72,0.1032674097267715,0.016533539967334768,True
B9D1,72,0.07918388940733612,-0.07993535626513028,False
B9D2,57,0.29915020910245066,0.8179214389731484,True
BABAM1,72,0.018868865666183468,0.2603277761256865,True
BACH1,72,0.6346264877154901,0.5189913139446977,True
BAD,72,-0.27223481996687643,0.3392425571010802,False
BAG1,72,-0.43940028150196625,-0.9620338649653674,True
BAG2,72,-0.7273090863212097,-0.4726898006038572,True
BAG3,72,0.2593005322257945,-0.7859067662722641,False
BAG4,69,-0.18917148169227552,-0.2597180249470581,True
BAG5,72,-0.024138040747727775,-0.1730609197050261,True
BAG6,72,-0.03276008933946122,-0.0870279449119543,True
BAIAP2,72,-1.3294136790081486,-0.8654589198189103,True
BAIAP2L1,72,-0.05836423359551018,-0.31244841561486414,True
BAIAP2L2,72,-0.7847755346288025,-0.9040059064881998,True
BAK1,72,-0.07038396276678033,0.22593952720159663,False
BANF1,72,-0.20178960056400183,-0.20015587866323545,True
BANP,59,0.17584203543238777,0.0665269709120463,True
BAP1,51,0.06782253003910539,-0.7084437472421996,False
BARD1,72,0.5173573419795272,0.6797137884612644,True
BASP1,72,-0.8027140911797088,0.8316466443458426,False
BAX,72,0.5863794846786763,1.0292261651311554,True
BAZ1A,72,0.6482666164283557,1.1387124181466568,True
BAZ1B,72,0.3051435598312554,0.42899773985102246,True
BBIP1,65,-0.4491384387974497,0.05598842980479045,False
BBOX1,72,-1.001428822097567,-1.4467620591723807,True
BBS1,72,-0.10101442228941217,-0.6945217125947909,True
BBS10,29,0.015899690559089647,0.1023163301839255,True
BBS2,72,-0.15897498084051057,-0.33760701432576784,True
BBS4,72,-0.07969685650798407,-0.008192558459039039,True
BBS5,67,-0.06856184564725026,-0.26987391969815383,True
BBS7,72,0.03088892043066713,0.3114438790558609,True
BBS9,62,-0.033281186634011445,0.02069586872784745,False
BBX,72,-0.07865684695926461,-0.354014991080315,True
BCAM,72,-0.5401651341179775,-1.851337623146167,True
BCAP29,41,0.5188365798253245,0.6738831859452402,True
BCAP31,72,0.009953348090651244,0.07666621555272449,True
BCAR3,72,-0.1953455604263219,-0.5321195839618377,True
BCAS1,25,-0.015646601009272662,-0.5161808560683803,True
BCAS2,72,0.07732311098824314,0.13102855645753964,True
BCAS3,53,-0.18953857249784278,-0.07933771028384287,True
BCAS4,22,0.2966816058336545,0.18520021375053045,True
BCAT1,72,0.7734383848332169,1.265426989389519,True
BCAT2,72,-0.4599744088812264,-0.4183193128992803,True
BCCIP,25,-0.013626843826199981,-0.08707756023397197,True
BCHE,72,0.45587970646602166,-1.139285207392521,False
BCKDHA,72,-1.0580287911248238,0.21151448600869982,False
