gene,n,mean_difference,sd_difference,tumor_nonfinite,normal_nonfinite,status,ci95_low,ci95_high,t,p,q,finite_fraction,abs_effect_rank
LURAP1,33,-0.28678304984190967,0.45894791262802964,39,39,below_cohort_completeness,,,,,,0.4583333333333333,
LURAP1L,21,0.6770305391844518,0.4923781551151496,51,51,below_cohort_completeness,,,,,,0.2916666666666667,
LUZP1,72,-0.04828584226806572,0.23902173540020202,0,0,tested,-0.1044531964254819,0.007881511889350462,-1.7141493736987286,0.09086399515201897,0.103921984798972,1.0,7202.0
LXN,72,0.8164464534130724,0.4904273125866294,0,0,tested,0.7012016849471341,0.9316912218790108,14.126003398282094,2.5942764495828004e-22,1.1679319466148615e-21,1.0,1413.0
LY6D,44,-0.5174380055787228,0.7222013688631997,28,27,below_cohort_completeness,,,,,,0.6111111111111112,
LY75,9,0.584334367446156,0.350364117546972,63,63,below_cohort_completeness,,,,,,0.125,
LY75.CD302,72,-0.01298979421400289,0.3721870576502904,0,0,tested,-0.10044946496256052,0.07446987653455475,-0.2961469417962301,0.7679823639534212,0.7848407510824583,1.0,7822.0
LY86,6,0.6304784914694501,1.0974215983810856,66,65,below_cohort_completeness,,,,,,0.08333333333333333,
LY96,16,0.6475842914852752,0.5205597638114401,56,56,below_cohort_completeness,,,,,,0.2222222222222222,
LYAR,72,0.7052848183635693,0.3075784741819422,0,0,tested,0.6330074204037173,0.7775622163234213,19.45695370493836,3.599647925411243e-30,4.5038532928915654e-29,1.0,1770.0
LYN,24,0.8333472944896828,0.5647060315493636,48,48,below_cohort_completeness,,,,,,0.3333333333333333,
LYN.1,65,0.48556907773658486,0.35342047791309555,7,7,tested,0.39799577119982427,0.5731423842733455,11.076842752384565,1.6082076785549672e-16,4.674306980541937e-16,0.9027777777777778,2663.0
LYNX1,21,-0.9126036208391002,0.5775538668281467,51,51,below_cohort_completeness,,,,,,0.2916666666666667,
LYPLA1,14,-0.2552679850922435,0.35348067577224646,58,58,below_cohort_completeness,,,,,,0.19444444444444445,
LYPLA2,72,-0.2487638442357042,0.19611582234189687,0,0,tested,-0.2948488031240954,-0.202678885347313,-10.763186717272132,1.4354527583672213e-16,4.1857844011186104e-16,1.0,4384.0
LYPLAL1,72,-0.9662685187943268,0.4587735505162858,0,0,tested,-1.0740750178424536,-0.8584620197462001,-17.871693465788713,5.473074876071084e-28,4.765421086689353e-27,1.0,1035.0
LYRM1,72,-1.0650595821745095,0.6496499475091647,0,0,tested,-1.2177198355150651,-0.9123993288339539,-13.911076680187351,5.7942789974647735e-22,2.499578095639062e-21,1.0,826.0
LYRM2,72,-0.44102959022291816,0.47656042206836047,0,0,tested,-0.553015799171256,-0.3290433812745803,-7.8526457383189605,3.1366637106699696e-11,6.611538740051278e-11,1.0,2908.0
LYRM4,1,0.170813683767699,,71,71,below_cohort_completeness,,,,,,0.013888888888888888,
LYRM4.1,72,-0.8923742604131317,0.4507401224188574,0,0,tested,-0.9982929964078654,-0.786455524418398,-16.799140600350242,1.9340981549616682e-26,1.367623050049278e-25,1.0,1207.0
LYRM7,72,0.19122944944013887,0.5022768617824522,0,0,tested,0.0732001734264951,0.30925872545378263,3.23056029254859,0.0018733450806101943,0.002462931975062766,1.0,5009.0
LYRM9,72,-0.37306645541096384,0.6192128539464701,0,0,tested,-0.5185743424163161,-0.22755856840561156,-5.112254736439166,2.586756650096678e-06,4.073067069379989e-06,1.0,3352.0
LYSMD1,49,0.08114371296832926,0.3973725984185245,23,23,below_cohort_completeness,,,,,,0.6805555555555556,
LYSMD2,72,0.6190092551157302,0.35605535901082713,0,0,tested,0.5353403477014207,0.7026781625300398,14.751828809730336,2.584930177506016e-23,1.3101968313173978e-22,1.0,2081.0
LYSMD3,44,0.4471375384005904,0.3202008594895981,28,28,below_cohort_completeness,,,,,,0.6111111111111112,
LYST,65,0.26313707117562757,0.3281078936880434,7,7,tested,0.18183591590374965,0.3444382264475055,6.465796561930138,1.5943585175112938e-08,2.8618149097472607e-08,0.9027777777777778,4257.0
LYVE1,72,-0.3514803007749787,0.7102485366445525,0,0,tested,-0.5183805244333308,-0.18458007711662666,-4.199106503855085,7.658996031405093e-05,0.00011017244871751494,1.0,3516.0
LYZ,72,-1.536266760477667,0.8840630875874289,0,0,tested,-1.744011401168532,-1.328522119786802,-14.745164583352,2.6484982337928904e-23,1.3407294013179095e-22,1.0,284.0
LZIC,72,-0.15548692239499962,0.19799043121488044,0,0,tested,-0.20201239277201846,-0.10896145201798077,-6.663707323835604,4.828616488719177e-09,8.925792334208e-09,1.0,5465.0
LZTFL1,72,-0.24881606621448077,0.23954871880152653,0,0,tested,-0.30510725540007005,-0.19252487702889146,-8.81354883809794,5.19182247880365e-13,1.2162576569018207e-12,1.0,4383.0
LZTR1,72,0.0458062772886422,0.18867615905018234,0,0,tested,0.0014695535647978805,0.09014300101248651,2.0600331989859173,0.04306203681254715,0.0506900971190083,1.0,7238.0
LZTS1,72,0.7471938758070179,0.4676373105388966,0,0,tested,0.6373044952689599,0.8570832563450759,13.557836670526019,2.1984810342894793e-21,8.997238948255828e-21,1.0,1623.0
LZTS2,72,0.2616687734189997,0.2523603587622811,0,0,tested,0.2023669964397599,0.32097055039823946,8.798264435039913,5.541166888927087e-13,1.2958350210051904e-12,1.0,4265.0
LZTS3,72,-1.062930536940864,0.5266552655190773,0,0,tested,-1.186688456980018,-0.9391726169017097,-17.125556844711742,6.440907929426563e-27,4.82558813614898e-26,1.0,830.0
M6PR,72,0.2231673720056922,0.2577428849187891,0,0,tested,0.16260076338932972,0.2837339806220547,7.34700376157552,2.7014798315517435e-10,5.366975471958003e-10,1.0,4646.0
MACC1,72,0.44579838586856035,0.5659438202354763,0,0,tested,0.31280810809677484,0.5787886636403459,6.683922688125136,4.436711357031754e-09,8.227785694113227e-09,1.0,2878.0
MACF1,72,0.07389687593927946,0.16437877874620338,0,0,tested,0.03526975666770815,0.11252399521085077,3.8145786810480775,0.0002882413769692168,0.0004009492314525168,1.0,6773.0
MACO1,72,-0.2316438153393944,0.2532813579035434,0,0,tested,-0.29116201650641504,-0.17212561417237376,-7.760393295528142,4.6492277228741575e-11,9.718370121990257e-11,1.0,4562.0
MACROD1,72,-1.3507457775396565,0.6430857081473638,0,0,tested,-1.5018635102538305,-1.1996280448254826,-17.8225978936889,6.423980971891452e-28,5.5041215688950805e-27,1.0,433.0
MACROD2,72,-0.9864637563970001,0.5355548759392781,0,0,tested,-1.112312982356503,-0.8606145304374972,-15.629439511378713,1.1077763003068616e-24,6.502937552967539e-24,1.0,982.0
MAD1L1,72,0.1419058045939858,0.1423212070145127,0,0,tested,0.10846196056402432,0.17534964862394728,8.46051481628385,2.3402031578955636e-12,5.2973570077827055e-12,1.0,5667.0
MAD2L1,72,0.5148229359928761,0.3011416911415377,0,0,tested,0.4440581078922443,0.5855877640935079,14.50618628477448,6.353032597667232e-23,3.071267979688589e-22,1.0,2530.0
MAD2L1BP,42,0.21390514049636658,0.2860653653080089,30,30,below_cohort_completeness,,,,,,0.5833333333333334,
MAD2L2,9,0.34282354923953223,0.362747850293565,63,63,below_cohort_completeness,,,,,,0.125,
MADD,72,0.10338009182923152,0.17577767716583612,0,0,tested,0.0620743627506151,0.14468582090784796,4.99044692027677,4.133785405594576e-06,6.423597850020975e-06,1.0,6296.0
MAEA,72,-0.05818898052875151,0.1628196496174411,0,0,tested,-0.09644972241708731,-0.019928238640415707,-3.032495609876659,0.003385118300257261,0.004374798265448007,1.0,7046.0
MAF,54,-0.19405864953245383,0.5787542222883522,18,18,below_cohort_completeness,,,,,,0.75,
MAF1,72,0.10335381576047108,0.365835117698223,0,0,tested,0.01738677772281337,0.1893208537981288,2.3972171216002147,0.01915405714124502,0.02331722736027621,1.0,6297.0
MAFB,42,0.6692635891611518,0.5293904267330292,30,30,below_cohort_completeness,,,,,,0.5833333333333334,
MAFF,38,0.5675678315519737,0.3624622333554254,34,34,below_cohort_completeness,,,,,,0.5277777777777778,
MAFG,17,0.4645797847299653,0.3449951913343947,55,55,below_cohort_completeness,,,,,,0.2361111111111111,
MAFK,11,0.4939676806757723,0.23689697535600795,61,61,below_cohort_completeness,,,,,,0.1527777777777778,
MAGEA1,3,0.5527193237438012,1.0241163775561757,69,69,below_cohort_completeness,,,,,,0.041666666666666664,
MAGEA4,20,0.39891812383997943,0.6690842898971331,52,52,below_cohort_completeness,,,,,,0.2777777777777778,
MAGEA9B,9,-0.17143885013548904,0.1856587724772898,63,63,below_cohort_completeness,,,,,,0.125,
MAGEB2,0,,,72,72,below_cohort_completeness,,,,,,0.0,
MAGED1,72,0.02548094225049112,0.4495129038601334,0,0,tested,-0.08014941152117404,0.13111129602215627,0.4809938998846091,0.6319998206174624,0.6572145326343501,1.0,7602.0
MAGED2,72,0.3725554413831177,0.2653500425596553,0,0,tested,0.3102012383597845,0.43490964440645086,11.91346237273995,1.3401554669292456e-18,4.482397064222652e-18,1.0,3357.0
MAGEL2,4,0.11939303140202401,0.9509968341327489,68,68,below_cohort_completeness,,,,,,0.05555555555555555,
MAGI1,72,-0.5826147934422932,0.30418054689563767,0,0,tested,-0.6540937176358516,-0.5111358692487348,-16.252355732820334,1.2562460136626544e-25,8.081314212491228e-25,1.0,2213.0
MAGI2,72,-1.5368985062621585,0.5371152885772859,0,0,tested,-1.6631144112147829,-1.4106826013095342,-24.279733879526113,4.10034768948161e-36,2.0743478250555013e-34,1.0,282.0
MAGI3,72,-0.7044197646471609,0.437410094711463,0,0,tested,-0.8072060976998953,-0.6016334315944266,-13.664979342895421,1.464663699559119e-21,6.080619297035642e-21,1.0,1777.0
MAGIX,26,-0.5533288172912194,0.47919388292521164,46,46,below_cohort_completeness,,,,,,0.3611111111111111,
MAGOHB,1,0.28972977943039907,,71,71,below_cohort_completeness,,,,,,0.013888888888888888,
MAGT1,72,0.14582839080151563,0.3454662037266738,0,0,tested,0.06464781288609908,0.22700896871693219,3.5818118095345923,0.0006210673584448197,0.0008450881069293087,1.0,5610.0
MAIP1,72,-1.0117887635209415,0.5138733508268053,0,0,tested,-1.132543080862087,-0.8910344461797959,-16.70705892016901,2.643672280506589e-26,1.8386991836960336e-25,1.0,928.0
MAK16,72,0.29812951696821177,0.3201655898490426,0,0,tested,0.2228942918370749,0.37336474209934867,7.901263963544187,2.548942638028926e-11,5.4066852796115275e-11,1.0,3946.0
MAL2,61,-0.9961658853978479,0.6606810800096405,11,11,tested,-1.1653741668521664,-0.8269576039435294,-11.77618751162706,3.0630194355574004e-17,9.365815692475057e-17,0.8472222222222222,954.0
MALSU1,72,-0.6812372588808677,0.4292288758648213,0,0,tested,-0.7821010997567743,-0.5803734180049611,-13.467150392835261,3.1039191834437113e-21,1.2549681276835166e-20,1.0,1871.0
MALT1,72,0.5883509492583502,0.380249510497025,0,0,tested,0.49899669497469357,0.6777052035420068,13.129072394418033,1.1331723335897778e-20,4.3898845477306737e-20,1.0,2199.0
MAMDC2,72,-0.08586401139194953,0.7888226795382074,0,0,tested,-0.27122825341304174,0.09950023062914266,-0.9236300064395248,0.3588073635286629,0.385825701716936,1.0,6570.0
MAML1,26,0.2712270974801311,0.27374838478898805,46,46,below_cohort_completeness,,,,,,0.3611111111111111,
MAML2,67,0.17924731623806112,0.27421960499020703,5,5,tested,0.11235989897438689,0.24613473350173534,5.350465430333867,1.1826185618576812e-06,1.9030589205198331e-06,0.9305555555555556,5143.0
MAML3,56,-0.3296034367407051,0.8413271386720889,16,16,below_cohort_completeness,,,,,,0.7777777777777778,
MAN1A1,72,-0.24955558908680572,0.36870356656235403,0,0,tested,-0.33619667956142835,-0.1629144986121831,-5.743230019873684,2.1348630927274283e-07,3.591100114625461e-07,1.0,4379.0
MAN1A2,72,0.025882186985236186,0.2945734977751941,0,0,tested,-0.0433391913434988,0.09510356531397117,0.7455444593932457,0.45840377624208634,0.4857234592624343,1.0,7596.0
MAN1B1,72,0.4692567865169446,0.30135676753524776,0,0,tested,0.3984414179415891,0.5400721550923001,13.212830436607174,8.210763321672944e-21,3.210169310327859e-20,1.0,2744.0
MAN1C1,69,-1.3002148337897357,0.6390805793384189,3,3,tested,-1.4537387517852238,-1.1466909157942475,-16.89989637372259,4.837431808707281e-26,3.254860132608892e-25,0.9583333333333334,491.0
MAN2A1,72,0.062999290404567,0.2545743505166346,0,0,tested,0.0031772508694547785,0.12282132993967923,2.0998451115568653,0.03929702375123688,0.04644141295560702,1.0,6961.0
MAN2A2,66,0.10577426824985615,0.25861661905299904,6,6,tested,0.04219836819549615,0.16935016830421618,3.3227339396467626,0.0014666385187836184,0.001941217194787718,0.9166666666666666,6250.0
MAN2B1,72,-0.1068725615933499,0.34986282992510204,0,0,tested,-0.18908629601384921,-0.02465882717285059,-2.591998002472431,0.011576468854875229,0.014370665868860218,1.0,6228.0
MAN2B2,72,-0.5700971178967154,0.44552856592310275,0,0,tested,-0.674791198154939,-0.46540303763849167,-10.857742524260543,9.723880936331086e-17,2.8729323940282676e-16,1.0,2266.0
MAN2C1,72,0.1676929464534013,0.2358467908552755,0,0,tested,0.11227166768693844,0.22311422521986415,6.0332465409944485,6.573694319880567e-08,1.1398177406311752e-07,1.0,5295.0
MANBA,72,0.1607362748668781,0.40358023149415034,0,0,tested,0.06589956993161308,0.2555729798021431,3.3794829698247515,0.0011828666868646666,0.0015791162433296908,1.0,5380.0
MANBAL,72,0.4518544231369917,0.44053960565645145,0,0,tested,0.3483326910658695,0.5553761552081139,8.703217307325612,8.308868514271619e-13,1.9235305264140163e-12,1.0,2837.0
MANEA,56,0.3517142026986612,0.45834592208800545,16,16,below_cohort_completeness,,,,,,0.7777777777777778,
MANEAL,19,-0.3692557669324317,0.3988637612811965,53,53,below_cohort_completeness,,,,,,0.2638888888888889,
MANF,72,0.13114056135949062,0.2978173122038955,0,0,tested,0.06115692401053409,0.20112419870844717,3.7363998569332355,0.000374156982142062,0.0005170659461517103,1.0,5821.0
MANSC1,4,0.13878199772772515,0.2864229569479493,68,68,below_cohort_completeness,,,,,,0.05555555555555555,
MAOA,72,-1.1135677542330291,0.6734727093202119,0,0,tested,-1.2718260821478844,-0.9553094263181738,-14.0301686960467,3.709449786728678e-22,1.6433393059577982e-21,1.0,763.0
MAOB,72,-0.5213361107885015,0.5965320889125222,0,0,tested,-0.6615142793057425,-0.3811579422712605,-7.415667443231798,2.0179362338905712e-10,4.0479348512464906e-10,1.0,2502.0
MAP10,46,0.6835042842975677,0.8255907107233631,26,26,below_cohort_completeness,,,,,,0.6388888888888888,
MAP1A,72,0.20662770876748934,0.4520736890819035,0,0,tested,0.10039559997036,0.31285981756461867,3.87833729533576,0.0002324841379699782,0.0003250741748628827,1.0,4819.0
MAP1B,72,0.527062842523114,0.5412128399496645,0,0,tested,0.39988406020402234,0.6542416248422056,8.263433885143153,5.429087882290164e-12,1.198625926643777e-11,1.0,2468.0
MAP1LC3A,72,-0.2361520199014938,0.6162626255408253,0,0,tested,-0.38096663721977064,-0.09133740258321693,-3.2515623257218205,0.0017570664298254466,0.002313456437112007,1.0,4514.0
MAP1LC3B2,69,0.12349962133176653,0.5925826605538597,3,3,tested,-0.018854276949100662,0.2658535196126337,1.7311760365329782,0.08795556362751537,0.10070999565766403,0.9583333333333334,5928.0
MAP1S,72,0.2358555671406361,0.15394845105530797,0,0,tested,0.19967945471332324,0.27203167956794894,12.999811541786288,1.8662395389344006e-20,7.113437409643948e-20,1.0,4518.0
MAP2,72,0.9174699997011727,0.6699238762145675,0,0,tested,0.7600456066816379,1.0748943927207075,11.620710018392598,4.34285043383542e-18,1.409239218134991e-17,1.0,1141.0
MAP2.1,60,0.38199014928122643,0.5069493648674459,12,12,tested,0.25103124172254987,0.512949056839903,5.836644008690338,2.4102757285819225e-07,4.0425574173258646e-07,0.8333333333333334,3290.0
MAP2K1,72,0.27187262963428194,0.18467300046898466,0,0,tested,0.2284766020584342,0.31526865721012964,12.491895158158076,1.3523091417514073e-19,4.849286655238573e-19,1.0,4168.0
MAP2K2,72,0.040120803963377964,0.1705690902735491,0,0,tested,3.9032798668119095e-05,0.08020257512808782,1.9958851280965115,0.04978326068864042,0.05823593051362526,1.0,7350.0
MAP2K3,72,0.07525589873514421,0.18336621746726448,0,0,tested,0.03216695010984303,0.1183448473604454,3.4824706789455564,0.0008545021869251178,0.0011516333021243136,1.0,6757.0
MAP2K4,72,-0.13228334350894713,0.19790445660292544,0,0,tested,-0.17878861084263128,-0.08577807617526298,-5.671733775306399,2.846396287082306e-07,4.750285059295668e-07,1.0,5803.0
MAP2K5,68,-0.017001320474617804,0.3062932278509398,4,4,tested,-0.09114007619473888,0.05713743524550327,-0.45771981694573594,0.6486346959242765,0.6730357950237211,0.9444444444444444,7752.0
MAP2K6,72,-0.0980897898544439,0.3703604827795787,0,0,tested,-0.1851202365515297,-0.011059343157358084,-2.247322556143891,0.02772833409983069,0.033237684601880695,1.0,6392.0
MAP2K7,72,0.047620682364209445,0.15903880765447162,0,0,tested,0.01024839477979611,0.08499296994862278,2.540731379044619,0.01324960897209695,0.016361905958489548,1.0,7208.0
MAP3K1,57,-0.021314022597928035,0.37611844694045415,15,15,below_cohort_completeness,,,,,,0.7916666666666666,
MAP3K10,6,-0.022111405895316183,0.6778007969559341,66,66,below_cohort_completeness,,,,,,0.08333333333333333,
MAP3K11,72,0.28618212858308073,0.256433709163886,0,0,tested,0.22592316118669695,0.3464410959794645,9.469643804723114,3.2019620837693854e-14,8.091811303005531e-14,1.0,4044.0
MAP3K2,72,0.22427088269960724,0.19674602361148857,0,0,tested,0.17803783377312662,0.2705039316260879,9.672376136621947,1.3603117305226903e-14,3.530760772681195e-14,1.0,4633.0
MAP3K20,65,1.0042044828015697,0.48812636385106073,7,7,tested,0.8832526920547004,1.125156273548439,16.586187454553116,7.383423031419996e-25,4.395128536220004e-24,0.9027777777777778,939.0
MAP3K20.1,72,0.2653428985334125,0.5782184361711258,0,0,tested,0.12946822742706457,0.4012175696397604,3.8938729965464076,0.00022055405766935435,0.0003089291096467791,1.0,4233.0
MAP3K21,68,0.020267684589449792,0.36401470668554553,4,4,tested,-0.06784264552410052,0.1083780147030001,0.45913422075659815,0.647623932004456,0.6722468292774698,0.9444444444444444,7697.0
MAP3K3,37,0.12156153020531564,0.34553490974330736,35,35,below_cohort_completeness,,,,,,0.5138888888888888,
MAP3K4,72,0.08024069325486152,0.22158124003871724,0,0,tested,0.02817165458331166,0.13230973192641138,3.0727549850903366,0.0030071872632984713,0.0039001427083101264,1.0,6668.0
MAP3K5,72,0.31118866164843495,0.2530347626932893,0,0,tested,0.2517284075149118,0.3706489157819581,10.43541735710183,5.574792858361033e-16,1.5628047922464238e-15,1.0,3831.0
MAP3K6,72,0.4250723365092781,0.3103754582163186,0,0,tested,0.3521376795241395,0.49800699349441674,11.62095225058812,4.338610043192752e-18,1.4084306847188404e-17,1.0,3008.0
MAP3K7,72,-0.19330953888009078,0.17780404926913573,0,0,tested,-0.23509144205806337,-0.1515276357021182,-9.225244511946057,9.016556779396469e-14,2.215355347811445e-13,1.0,4978.0
MAP3K7CL,38,1.3595395418852896,0.63537098221341,34,34,below_cohort_completeness,,,,,,0.5277777777777778,
MAP3K8,31,0.5423311295625809,0.44374264859090545,41,41,below_cohort_completeness,,,,,,0.4305555555555556,
MAP4,72,0.016086978764588627,0.17768721496922868,0,0,tested,-0.025667469698901085,0.057841427228078335,0.7682181371494531,0.44490525471418607,0.47260180974255533,1.0,7774.0
MAP4K1,39,0.8321532704279718,0.5784673232941413,33,33,below_cohort_completeness,,,,,,0.5416666666666666,
MAP4K2,68,0.013633258484354439,0.3071877751519465,4,4,tested,-0.06072202381160627,0.08798854078031515,0.3659739696642371,0.715537537337343,0.7366661543800281,0.9444444444444444,7814.0
